i,j,owner1,owner2,token_set,rapidfuzz,levenshtein,core_sim,label
8831,323197,MAADHAV PROCESSORS,TRIBENI PROCESSORS,71.42857142857143,61.111111111111114,7,71.42857142857143,
50148,255452,S S PIONEER,PIONEER HOLON AGROECOLOGY,87.5,38.888888888888886,21,87.5,
138431,186357,PARAMOUNT UNIVERSAL,UNIVERSAL IMP EXP HOSPITALITY,64.28571428571428,37.5,23,64.28571428571428,
48889,321110,KAVYATRI PAPER BOARD,GUPTA BOARD,62.5,51.61290322580645,12,62.5,
141352,298495,SRINIVASA TRADING,SRINIVASA KONDURG MINERALS,69.23076923076923,60.46511627906976,13,100.0,
59949,88349,NATIONAL OFFICE MART,B A FAMILY OFFICE,64.86486486486487,54.054054054054056,13,64.28571428571428,
34375,73970,ELITE WINES,ELITE MOP MORE,62.5,56.00000000000001,8,62.5,
69606,134167,MANN RESIDENCY,HOTEL SHREE KANHA RESIDENCY,78.26086956521739,58.53658536585367,15,78.26086956521739,
1160,106261,K SRINIVASA IYENGAR SONS,SRINIVASA CARDS STATIONERY,64.0,64.0,16,64.0,
77077,298143,PROPRIETOR JIMMY MATHEW,PROPRIETOR GEORGEY MATHEW,85.0,79.16666666666666,6,85.0,
186899,302934,ANSOL PREMIER INDUSTRIES,PREMIER SEALS INDIA,65.11627906976744,55.81395348837209,16,76.92307692307692,
4508,33774,NFS MINES MINERALS,KUMKUM MINES MINERALS,87.5,76.92307692307692,6,87.5,
249645,282237,PATEL WOOD WORKS,OM VIGNESWARA WOOD WORKS,76.92307692307692,60.0,12,57.142857142857146,
23012,119870,R MANONMANI PROP OF ASHOK TEX,ASHOK KUMAR JAIN PROP S R OSWAL,66.66666666666666,43.333333333333336,23,66.66666666666666,
142686,161751,ROYAL MINES AGGREGATE,NRP MINES,71.42857142857143,46.666666666666664,15,71.42857142857143,
294831,331318,PIONEER PRINTERS PACKAGERS,PIONEER DENTAL,66.66666666666666,55.00000000000001,15,66.66666666666666,
88898,303930,PROPRIETOR V V JOSEPH,DIRECTOR SHIJO JOSEPH,65.0,61.904761904761905,11,65.0,
56558,247413,OTIUM WOOD INDUSTRIES,RUSTIC WOOD INDUSTRIES,83.72093023255815,83.72093023255813,5,66.66666666666666,
153363,275306,PIONEER ENG INDU AUTO CASTING,PIONEER FINANCE,63.63636363636363,54.54545454545454,17,100.0,
37935,96020,GEETA,GEETA INFOTECH INDIA,100.0,40.0,15,100.0,
54083,285210,CONCEPT SOLUTIONS METFAB,SILICONE CONCEPTS INTL,65.21739130434783,47.82608695652174,19,50.0,
53004,217959,UNIVERSAL CONTRACTORS ENGINEERS,UNIVERSAL POWER CONVERSION,66.66666666666666,63.1578947368421,15,66.66666666666667,
166279,321498,SHAH MOTILAL,A N SHAH,66.66666666666666,40.0,9,66.66666666666666,
278155,344472,ELITE MEDIA,ELITE BASKET,62.5,60.86956521739131,6,62.5,
59636,59671,MANAGING PARTNER JOSEPH M V,BIJU JOSEPH MANAGING PARTNER,92.0,58.18181818181818,23,92.0,
57490,318082,YADAGIRI PACKERS MOVERS,RAVI PURSE PACKERS,63.41463414634146,53.65853658536586,15,63.41463414634146,
129031,143233,BHARANI WOOD WORKS,ARIHANT WOOD PRODUCTS,61.53846153846154,61.53846153846154,11,54.54545454545455,
46496,155691,JET SPEED REALTORS,SPEED MOTORS,66.66666666666666,66.66666666666667,8,66.66666666666667,
98996,329528,JMS UNIVERSAL TECHNOLOGIES,UNIVERSAL BIOCON,72.0,57.14285714285714,14,81.81818181818181,
81504,343075,GATEWAY PLATFORMS,RK GATEWAY TRAVELS,62.857142857142854,62.857142857142854,10,82.35294117647058,
72593,190196,SHA RAJESH KUMAR YOGESH KUMAR,YOGESH SHAH SECURITIES,66.66666666666666,39.21568627450981,22,66.66666666666666,
210414,313263,BANSI OFFICE SOLUTIONS,QUICK OFFICE SOLUTIONS,84.21052631578948,81.81818181818181,5,66.66666666666666,
175308,261997,PREMIER ROLLER FLOUR MILLS,PREMIER ROADLINE,60.869565217391305,57.14285714285714,14,60.869565217391305,
234759,344493,LATEST OFFICE SOLUTIONS,OFFICE CARE SERVICES,60.46511627906977,46.51162790697675,17,75.0,
61474,345687,NEXA PROCESSORS,PLASTRULON PROCESSORS,80.0,66.66666666666667,10,80.0,
42196,301629,PROPRIETOR NAVYA BAKE SHOP,NAVYA SALES,62.5,48.64864864864865,17,62.5,
155993,291744,UNIVERSAL FLYING SERVICES,UNIVERSAL METROLOGY ALLIED SERVICE,71.1864406779661,71.1864406779661,14,72.0,
101936,151296,UNIVERSAL APPAREL DESIGN,UNIVERSAL MUSIC INDIA,62.22222222222222,57.77777777777777,12,75.0,
116377,149748,PREMIER FINANCIAL SERVICES,PREMIER POWER PRODUCTS CAL,61.53846153846154,46.15384615384615,17,59.45945945945946,
6981,52990,BABU MATHEW PROPRIETOR,PROPRIETOR VINEETH MATHEW,87.17948717948718,42.553191489361694,23,87.17948717948718,
158298,298208,LAKSHMI VENKATESWARA ENTERPRISE,VENKATESWARA CONSTRUCTIONS,63.1578947368421,63.1578947368421,18,100.0,
234631,299518,PREMIER AUTOMATION SOLUTIONS,PREMIER PEOPLE LOGISTIC SOLUTION,70.0,66.66666666666667,14,66.66666666666666,
118430,342422,ASHOK MEWARA HUF,ASHOK PAN BAHAR,64.51612903225806,58.06451612903225,8,64.51612903225806,
137518,295705,NATIONAL STEEL PROCESSORS,RITANSHI STEEL PROCESSORS,78.04878048780488,76.0,7,68.9655172413793,
112689,284081,SRINIVASA DYES SERVICES,SRINIVASA TRAVELS AGENCY,68.08510638297872,63.829787234042556,12,100.0,
211151,275098,PIONEER INTERIOR PROJECTS,PIONEER INDUSTRIAL SOLUTIONS,64.15094339622641,64.15094339622642,14,76.47058823529412,
61473,218151,MG PROCESSORS,SHIV SHANKAR TEXTILE PROCESSORS,86.95652173913044,50.0,20,86.95652173913044,
6598,177888,KRISHNA MINES,KRISHANA MINES MINERALS,72.22222222222223,72.22222222222221,10,72.72727272727273,
244897,304771,SRINIVASA AUTO AGENCY,SRINIVASA PRODUCTS,66.66666666666666,61.53846153846154,10,100.0,
245572,281187,UNIVERSAL LIGHTING TECHNOLOGY,UNIVERSAL TRANSPORT,64.28571428571428,54.16666666666667,16,100.0,
81241,186357,UNIVERSAL MEDICAL,UNIVERSAL IMP EXP HOSPITALITY,69.23076923076923,65.21739130434783,14,69.23076923076923,
57347,132935,UNIVERSAL ROADWAYS,UNIVERSAL HI TECH,69.23076923076923,57.14285714285714,8,85.71428571428571,
175282,249414,PREMIER CRYOGENICS,PREMIER SERVICES,70.58823529411765,70.58823529411764,8,100.0,
313851,319599,ASHOKA TIMBER PACKERS,MITTAL PACKERS,66.66666666666666,51.42857142857142,12,66.66666666666666,
59413,160255,ASHOK KUMAR JAIN,ASHOK KUMAR LADURAM HUF,81.48148148148148,66.66666666666667,10,81.48148148148148,
89394,166527,JAI SHANKAR MINES MINERALS,LAXMI MINES MINERALS,82.35294117647058,73.91304347826086,10,82.35294117647058,
60991,207898,BOMBAY FASHION,NEW BOMBAY TEXTILES,60.0,48.484848484848484,11,60.0,
70239,323460,UNIVERSAL SOLAR,UNIVERSAL STONE EXPORTS,75.0,68.42105263157895,10,75.0,
202572,342217,ORANGE CITY WATER,STEEL CITY PRESS,60.60606060606061,48.484848484848484,11,57.142857142857146,
174106,263484,AASIM ALI ARCHITECTS,M A ARCHITECTS,83.33333333333333,82.35294117647058,6,83.33333333333333,
314585,335979,LAKSHMI SRINIVASA ENTERPRISES,LAKSHAMI SRINIVASA AGRO PARK,66.66666666666666,73.6842105263158,11,78.04878048780488,
97040,119225,PRIMETECH OFFICE SOLUTION,AVIGHNA OFFICE SOLUTIONS,73.46938775510205,73.46938775510203,9,60.0,
261884,295727,MAGHAN PACKERS,EXPRESS CARGO PACKERS MOVERS,66.66666666666666,47.61904761904761,19,66.66666666666666,
14651,237139,PIONEER PRODUCTS,PIONEER TRANSPORT,66.66666666666666,66.66666666666667,8,100.0,
19779,298190,EBIN BABU OOMMEN PROPRIETOR,BABU ENTERPRISES,60.46511627906977,55.81395348837209,16,100.0,
122912,315984,CONCEPTS HYGIENE,MYLES HIGH HEALTH CONCEPTS,66.66666666666666,38.095238095238095,21,66.66666666666666,
54813,283648,UNIVERSAL EARTHMOVERS ENGINEERS,A G UNIVERSAL,81.81818181818181,40.90909090909091,25,81.81818181818181,
217551,343760,CUT SPEED TOOLS,TRI SPEED CARGO,60.0,60.0,8,60.0,
181881,194597,DIRECTOR DAVID MATHEW,PARTNER TONY MATHEW,60.0,55.00000000000001,11,60.0,
26421,147359,SUNIDHI SPINNING,SHAMY SPINNING MILLS,66.66666666666666,61.111111111111114,12,66.66666666666666,
96580,330826,A B PACKERS,PRADEEP INDUSTRIAL PACKERS,77.77777777777777,54.054054054054056,16,77.77777777777777,
54084,147413,MELTING POT CONCEPTS,CONCEPT EATERIES,61.111111111111114,44.44444444444444,15,61.111111111111114,
42847,339609,ND STUDIO ARCHITECTS,RAJAPPA SHOBANA ARCHITECTS,66.66666666666666,60.86956521739131,13,66.66666666666666,
96048,322980,RIO UNIVERSAL,UNIVERSAL MILL STORES,81.81818181818181,52.94117647058824,16,81.81818181818181,
92069,308601,BLASTO METAL SPRAY PROCESSORS,BENGAL STEEL PROCESSORS,65.38461538461539,65.38461538461539,13,74.07407407407408,
112885,189356,PREMIER STEEL COMPLEX,FELIXA PREMIER BUILDER,60.46511627906977,46.51162790697675,16,63.63636363636363,
21760,338964,DESIGNATED PARTNER JOSEPH DEVASIA,MANAGING PARTNER MARIAMMA JOSEPH,64.61538461538461,52.3076923076923,23,64.61538461538461,
134055,314211,WORLD VISION PACKERS MOVERS,MEEM PACKERS,73.6842105263158,41.02564102564102,19,73.6842105263158,
65391,274865,CHEMSTONE CONCEPTS,CREATIVE CONCEPTS SOLUTIONS,66.66666666666666,57.77777777777777,15,74.28571428571428,
175530,222763,A T T COMM SERVICE INDIA,SYNERGIE INST OF TRADE COMM INDIA,69.0909090909091,52.63157894736843,23,66.66666666666666,
135942,218664,SHREE PACKERS MP UNIT111,CHAND PACKERS,70.0,48.64864864864865,15,70.0,
140275,247480,RAJLAKSHMI PAPER BOARD,RVN PAPER BOARDS,68.42105263157895,68.42105263157895,10,68.42105263157895,
37465,188186,G M TEA PACKERS,LUXMI PACKERS,70.0,64.28571428571428,7,70.0,
53933,322890,LAXMI VENKATESWARA BAG WORKS,LAKSHMI VENKATESWARA IRON,67.9245283018868,71.69811320754718,11,76.59574468085106,
74191,158878,RADHEY MINES,MEGA MINES,66.66666666666666,63.63636363636363,6,66.66666666666666,
6714,165815,DEEP CHAND ASHOK KUMAR,AMRATLAL ASHOK KUMAR,70.96774193548387,61.904761904761905,9,70.96774193548387,
265796,287333,INFORM ARCHITECTS,SHILPA ARCHITECTS PLANNERS,74.07407407407408,55.81395348837209,15,74.07407407407408,
169244,275098,PIONEER PACKAGING INDUSTRIES,PIONEER INDUSTRIAL SOLUTIONS,67.85714285714286,60.71428571428572,16,58.333333333333336,
96048,294403,RIO UNIVERSAL,UNIVERSAL MEDICAL GROUP,81.81818181818181,50.0,18,81.81818181818181,
169263,206690,NIDHI PACKERS,UNION CARGO PACKERS MOVERS,70.0,51.28205128205128,16,70.0,
16772,56325,ARCHITECTS COMBINE,PROCESS ARCHITECTS,72.22222222222223,55.55555555555556,15,72.22222222222223,
